CustomerContactId;status code;status name;details;milliseconds spent
1705983;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 239236 with a balance of 864.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 239236 with a balance of 864.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,6549"
2025256;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 424566 with a balance of -398.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 424566 with a balance of -398.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,5323"
1922678;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 341554 with a balance of -75.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 341554 with a balance of -75.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,248"
2027707;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 426567 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 426567 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3566"
1924829;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 343281 with a balance of -500.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 343281 with a balance of -500.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3118"
1925186;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 343581 with a balance of -594.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 343581 with a balance of -594.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4697"
1926778;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 344717 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 344717 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1172"
1927253;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 345028 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 345028 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3269"
1927796;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 345458 with a balance of -198.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 345458 with a balance of -198.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,2416"
1931039;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 347948 with a balance of -75.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 347948 with a balance of -75.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,205"
2029934;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 428310 with a balance of -125.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 428310 with a balance of -125.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"4,197"
1931621;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 348421 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 348421 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,7272"
1931629;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 348428 with a balance of -75.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 348428 with a balance of -75.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,8086"
1931688;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 348475 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 348475 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"6,7728"
1932830;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 349378 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 349378 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9823"
1934572;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 350810 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 350810 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6901"
1941320;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 355252 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 355252 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9687"
2034366;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 432099 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 432099 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6307"
2035097;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 432785 with a balance of -75.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 432785 with a balance of -75.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,7313"
2037904;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 435371 with a balance of -1589.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 435371 with a balance of -1589.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6863"
2038367;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 435800 with a balance of -397.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 435800 with a balance of -397.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9908"
2038926;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 436314 with a balance of -198.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 436314 with a balance of -198.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0615"
2040984;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 438180 with a balance of -375.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 438180 with a balance of -375.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"13,6665"
2047823;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 444028 with a balance of -995.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 444028 with a balance of -995.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,7246"
2049166;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 445262 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 445262 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1584"
2054179;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 449878 with a balance of -895.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 449878 with a balance of -895.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2428"
2060159;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 455385 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 455385 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5751"
2180195;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 561837 with a balance of -198.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 561837 with a balance of -198.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2018"
2185264;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 566301 with a balance of -4786.80
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 566301 with a balance of -4786.80
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5247"
2185356;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 566307 with a balance of -598.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 566307 with a balance of -598.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3132"
2542051;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 793988 with a balance of -400.96
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 793988 with a balance of -400.96
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3781"
2964386;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 1103910 with a balance of -418.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 1103910 with a balance of -418.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,7524"
2964736;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 1104243 with a balance of -209.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 1104243 with a balance of -209.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4305"
2970280;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 1109443 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 1109443 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8092"
1016838;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 22968 with a balance of 1.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 22968 with a balance of 1.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,3806"
1016851;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 22969 with a balance of 299.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 22969 with a balance of 299.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4088"
1016855;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 22891 with a balance of 299.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 22891 with a balance of 299.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1777"
1016856;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 22885 with a balance of 324.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 22885 with a balance of 324.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9025"
1016863;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 28 with a balance of 850.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 28 with a balance of 850.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,6736"
1016865;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 29 with a balance of -280.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 29 with a balance of -280.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5943"
1016866;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 11722 with a balance of 299.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 11722 with a balance of 299.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,722"
1016868;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 30 with a balance of 580.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 30 with a balance of 580.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8095"
1016870;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 31 with a balance of 1200.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 31 with a balance of 1200.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4829"
1016872;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 32 with a balance of 850.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 32 with a balance of 850.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7227"
1016873;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 33 with a balance of 580.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 33 with a balance of 580.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7924"
